seed,mode,method,scope,model_n,event_genes,connectors,total_nodes,cv_delta_r2,cv_objective,holdout_r2,holdout_delta_r2,holdout_delta_r2_excluding_selected_targets,bootstrap_lower,bootstrap_upper,event_gene_count,random_control_n,random_median,random_q05,random_q95,random_control_percentile,random_empirical_upper_p
20260912,unrestricted,frequency_ppi,kidney_lineage,24,DSP|DST,COL17A1,3,0.0016285119116082178,0.0008785119116082177,-0.02829820056231447,0.0031413369159967175,0.0031936494791557912,0.0012593557612490575,0.005155559734374046,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260912,unrestricted,frequency_ppi,rcc,20,DSP|DST,COL17A1,3,0.0016285119116082178,0.0008785119116082177,-0.03581569981035981,0.003628427884621699,0.0036889729966278484,0.0013753584684129668,0.006003139393944032,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260912,unrestricted,frequency_ppi,ccrcc,12,DSP|DST,COL17A1,3,0.0016285119116082178,0.0008785119116082177,-0.03577553630839092,0.004515953368473102,0.004629165280965797,0.0005286822235090671,0.00821129993304884,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,0.7,0.30845771144278605
20260912,unrestricted,static_cv_ppi,kidney_lineage,24,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.023922838841889726,0.007516698636421459,0.007702828853146659,0.00255337311370151,0.011727249688632906,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260912,unrestricted,static_cv_ppi,rcc,20,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.03351106438578477,0.00593306330919674,0.006216909832655881,-0.00028358743941572594,0.011064410820766278,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260912,unrestricted,static_cv_ppi,ccrcc,12,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.028315787649525914,0.011975702027338109,0.012096434918343224,0.0038345638260940474,0.018461075045038015,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,0.965,0.03980099502487562
20260912,unrestricted,greedy_ppi,kidney_lineage,24,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.023922838841889726,0.007516698636421459,0.007702828853146659,0.0027379449269648265,0.012098210209703818,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260912,unrestricted,greedy_ppi,rcc,20,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.03351106438578477,0.00593306330919674,0.006216909832655881,-0.00024209808488158947,0.010920510783588253,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260912,unrestricted,greedy_ppi,ccrcc,12,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.028315787649525914,0.011975702027338109,0.012096434918343224,0.0033620298851470614,0.01885847904884582,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,0.965,0.03980099502487562
20260912,unrestricted,beam_ppi,kidney_lineage,24,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.023922838841889726,0.007516698636421459,0.007702828853146659,0.0024386162569767387,0.012105656790481494,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260912,unrestricted,beam_ppi,rcc,20,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.03351106438578477,0.00593306330919674,0.006216909832655881,-0.00024373931509725702,0.011053037609597655,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260912,unrestricted,beam_ppi,ccrcc,12,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005182200870038618,0.003932200870038618,-0.028315787649525914,0.011975702027338109,0.012096434918343224,0.003919557640954905,0.018620411593426277,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,0.965,0.03980099502487562
20260912,tln1_seeded,frequency_ppi,kidney_lineage,24,TLN1,,1,0.000717551254547884,0.00046755125454788404,-0.028719846345934164,0.0027196911323770223,0.002546127015033761,0.0009227980296365457,0.004933943869165987,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260912,tln1_seeded,frequency_ppi,rcc,20,TLN1,,1,0.000717551254547884,0.00046755125454788404,-0.03660230326842884,0.002841824426552675,0.0026432996908072326,0.0007102654125879015,0.005517416075703837,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260912,tln1_seeded,frequency_ppi,ccrcc,12,TLN1,,1,0.000717551254547884,0.00046755125454788404,-0.036410792385674906,0.003880697291189117,0.0036166460366791053,0.0006929106381342236,0.008173625142750102,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,1.0,
20260912,tln1_seeded,static_cv_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.012450655467659999,0.018988882010651187,0.01513445204205488,0.01270812032730932,0.025714255416608406,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260912,tln1_seeded,static_cv_ppi,rcc,20,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.0213399068235276,0.018104220871453913,0.014209463324155847,0.010917516929757032,0.025600252054959183,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260912,tln1_seeded,static_cv_ppi,ccrcc,12,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.021263879823891996,0.019027609852972027,0.015385150726524799,0.008585307628354057,0.029276177326849652,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,0.99,0.014925373134328358
20260912,tln1_seeded,greedy_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.012450655467659999,0.018988882010651187,0.01513445204205488,0.012975641230090198,0.025341370096655148,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260912,tln1_seeded,greedy_ppi,rcc,20,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.0213399068235276,0.018104220871453913,0.014209463324155847,0.010776984506214622,0.025367517117506278,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260912,tln1_seeded,greedy_ppi,ccrcc,12,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.021263879823891996,0.019027609852972027,0.015385150726524799,0.008622585479007407,0.028960122118011754,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,0.99,0.014925373134328358
20260912,tln1_seeded,beam_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.012450655467659999,0.018988882010651187,0.01513445204205488,0.012392748015030207,0.025699887649879526,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260912,tln1_seeded,beam_ppi,rcc,20,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.0213399068235276,0.018104220871453913,0.014209463324155847,0.010822171040397949,0.025738899905352042,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260912,tln1_seeded,beam_ppi,ccrcc,12,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005750415526952341,0.003750415526952341,-0.021263879823891996,0.019027609852972027,0.015385150726524799,0.00840053296380523,0.029111184637411712,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,0.99,0.014925373134328358
20260913,unrestricted,frequency_ppi,kidney_lineage,24,DSP|DST,COL17A1,3,0.0020741082277896663,0.0013241082277896663,-0.02829820056231447,0.0031413369159967175,0.0031936494791557912,0.001189001932703424,0.005085191755898222,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260913,unrestricted,frequency_ppi,rcc,20,DSP|DST,COL17A1,3,0.0020741082277896663,0.0013241082277896663,-0.03581569981035981,0.003628427884621699,0.0036889729966278484,0.0013502104599891708,0.005925080712738718,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260913,unrestricted,frequency_ppi,ccrcc,12,DSP|DST,COL17A1,3,0.0020741082277896663,0.0013241082277896663,-0.03577553630839092,0.004515953368473102,0.004629165280965797,0.0007399992458496231,0.008259230489510968,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,0.7,0.30845771144278605
20260913,unrestricted,static_cv_ppi,kidney_lineage,24,ARID1A|ATM|LAMA4|MECOM|SMARCA4|TP53,CREBBP,7,0.005621671912402283,0.003871671912402283,-0.01932559354218255,0.012113943936128635,0.007849474686216995,0.005633014044376507,0.018831336653252807,6,200,0.010584614642175416,0.0019015827639686348,0.017541951756957427,,
20260913,unrestricted,static_cv_ppi,rcc,20,ARID1A|ATM|LAMA4|MECOM|SMARCA4|TP53,CREBBP,7,0.005621671912402283,0.003871671912402283,-0.028186558369989845,0.011257569324991668,0.006558333454002696,0.0035717390755300687,0.018887241374865187,6,200,0.010584614642175416,0.0019015827639686348,0.017541951756957427,,
20260913,unrestricted,static_cv_ppi,ccrcc,12,ARID1A|ATM|LAMA4|MECOM|SMARCA4|TP53,CREBBP,7,0.005621671912402283,0.003871671912402283,-0.02944389580376705,0.010847593873096972,0.00775273506564389,0.0021039213259869093,0.020103931985645754,6,200,0.010584614642175416,0.0019015827639686348,0.017541951756957427,0.52,0.48258706467661694
20260913,unrestricted,greedy_ppi,kidney_lineage,24,ATM|LAMA4|SMARCA4|TP53,,4,0.0050698348548269415,0.0040698348548269415,-0.01972439388361691,0.011715143594694277,0.007563239613874062,0.005548538871126062,0.0177684269819877,4,59,0.010834182947170312,0.0011239116885176648,0.01603628606822618,,
20260913,unrestricted,greedy_ppi,rcc,20,ATM|LAMA4|SMARCA4|TP53,,4,0.0050698348548269415,0.0040698348548269415,-0.02818127013489602,0.011262857560085493,0.006742445786574569,0.00442080641661042,0.018706169873463272,4,59,0.010834182947170312,0.0011239116885176648,0.01603628606822618,,
20260913,unrestricted,greedy_ppi,ccrcc,12,ATM|LAMA4|SMARCA4|TP53,,4,0.0050698348548269415,0.0040698348548269415,-0.030794994706005774,0.009496494970858249,0.0062333890171242246,0.0008287468409748206,0.01867014379545834,4,59,0.010834182947170312,0.0011239116885176648,0.01603628606822618,0.3728813559322034,0.65
20260913,unrestricted,beam_ppi,kidney_lineage,24,ATM|LAMA4|SMARCA4|TP53,,4,0.0050698348548269415,0.0040698348548269415,-0.01972439388361691,0.011715143594694277,0.007563239613874062,0.005902071547143738,0.018003761922150845,4,59,0.010834182947170312,0.0011239116885176648,0.01603628606822618,,
20260913,unrestricted,beam_ppi,rcc,20,ATM|LAMA4|SMARCA4|TP53,,4,0.0050698348548269415,0.0040698348548269415,-0.02818127013489602,0.011262857560085493,0.006742445786574569,0.004227764840270153,0.01819741281856662,4,59,0.010834182947170312,0.0011239116885176648,0.01603628606822618,,
20260913,unrestricted,beam_ppi,ccrcc,12,ATM|LAMA4|SMARCA4|TP53,,4,0.0050698348548269415,0.0040698348548269415,-0.030794994706005774,0.009496494970858249,0.0062333890171242246,0.0011049171547299062,0.018527412360121166,4,59,0.010834182947170312,0.0011239116885176648,0.01603628606822618,0.3728813559322034,0.65
20260913,tln1_seeded,frequency_ppi,kidney_lineage,24,TLN1,,1,0.0005920410801469682,0.00034204108014696823,-0.028719846345934164,0.0027196911323770223,0.002546127015033761,0.0009215807609935396,0.004908402257923456,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260913,tln1_seeded,frequency_ppi,rcc,20,TLN1,,1,0.0005920410801469682,0.00034204108014696823,-0.03660230326842884,0.002841824426552675,0.0026432996908072326,0.0005171117268360076,0.005638760030899502,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260913,tln1_seeded,frequency_ppi,ccrcc,12,TLN1,,1,0.0005920410801469682,0.00034204108014696823,-0.036410792385674906,0.003880697291189117,0.0036166460366791053,0.0007125867392949724,0.008302825983015382,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,1.0,
20260913,tln1_seeded,static_cv_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.022398043882901453,0.009041493595409733,0.008349455590197286,0.005413019147929063,0.013044408474310232,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260913,tln1_seeded,static_cv_ppi,rcc,20,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.030623817872988734,0.008820309821992778,0.008093535165833998,0.00436333036404448,0.01369937008937817,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260913,tln1_seeded,static_cv_ppi,ccrcc,12,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.027634403882773384,0.012657085794090639,0.011634731010172095,0.005970160479936554,0.020699069958058057,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,0.965,0.03980099502487562
20260913,tln1_seeded,greedy_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.022398043882901453,0.009041493595409733,0.008349455590197286,0.005621162207786199,0.013050750838376222,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260913,tln1_seeded,greedy_ppi,rcc,20,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.030623817872988734,0.008820309821992778,0.008093535165833998,0.004562280741130835,0.013579144388901964,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260913,tln1_seeded,greedy_ppi,ccrcc,12,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.027634403882773384,0.012657085794090639,0.011634731010172095,0.006018571321273378,0.021070022176034386,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,0.965,0.03980099502487562
20260913,tln1_seeded,beam_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.022398043882901453,0.009041493595409733,0.008349455590197286,0.005332999319207057,0.013202209646111171,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260913,tln1_seeded,beam_ppi,rcc,20,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.030623817872988734,0.008820309821992778,0.008093535165833998,0.0045972585651178665,0.0140301841640843,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260913,tln1_seeded,beam_ppi,ccrcc,12,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003655121974015995,0.002155121974015995,-0.027634403882773384,0.012657085794090639,0.011634731010172095,0.00592548248041728,0.021163391422815918,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,0.965,0.03980099502487562
20260914,unrestricted,frequency_ppi,kidney_lineage,24,DSP|DST,COL17A1,3,0.0019000812782828708,0.0011500812782828708,-0.02829820056231447,0.0031413369159967175,0.0031936494791557912,0.0012016151781474131,0.005152759719429518,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260914,unrestricted,frequency_ppi,rcc,20,DSP|DST,COL17A1,3,0.0019000812782828708,0.0011500812782828708,-0.03581569981035981,0.003628427884621699,0.0036889729966278484,0.0012555348701467593,0.006021843867928967,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260914,unrestricted,frequency_ppi,ccrcc,12,DSP|DST,COL17A1,3,0.0019000812782828708,0.0011500812782828708,-0.03577553630839092,0.004515953368473102,0.004629165280965797,0.0008177628049755307,0.008250742861423138,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,0.7,0.30845771144278605
20260914,unrestricted,static_cv_ppi,kidney_lineage,24,ARID1A|ATM|LAMA4|MECOM|NMT2|SMARCA4|TP53,CREBBP,8,0.006179400700723287,0.004179400700723287,-0.01620750313492314,0.015232034343388046,0.010853904893189492,0.008295375273007732,0.022496090608399376,7,105,0.012603882092353969,0.004263842065214618,0.01819874638853216,,
20260914,unrestricted,static_cv_ppi,rcc,20,ARID1A|ATM|LAMA4|MECOM|NMT2|SMARCA4|TP53,CREBBP,8,0.006179400700723287,0.004179400700723287,-0.02517570445340378,0.014268423241577732,0.00940463969512062,0.006102290976303097,0.022044487258649794,7,105,0.012603882092353969,0.004263842065214618,0.01819874638853216,,
20260914,unrestricted,static_cv_ppi,ccrcc,12,ARID1A|ATM|LAMA4|MECOM|NMT2|SMARCA4|TP53,CREBBP,8,0.006179400700723287,0.004179400700723287,-0.024396865184894256,0.015894624491969767,0.012738754966769905,0.0070714509163080025,0.024748275497978013,7,105,0.012603882092353969,0.004263842065214618,0.01819874638853216,0.819047619047619,0.18867924528301888
20260914,unrestricted,greedy_ppi,kidney_lineage,24,ATM|LAMA4|NMT2|SMARCA4|TP53,,5,0.005539864685273637,0.0042898646852736365,-0.016271539530236856,0.01516799794807433,0.011048429467600096,0.008922223450172226,0.02144696007735081,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260914,unrestricted,greedy_ppi,rcc,20,ATM|LAMA4|NMT2|SMARCA4|TP53,,5,0.005539864685273637,0.0042898646852736365,-0.024839647742355142,0.01460447995262637,0.010115578836831007,0.007329488023900572,0.021284580745890177,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260914,unrestricted,greedy_ppi,ccrcc,12,ATM|LAMA4|NMT2|SMARCA4|TP53,,5,0.005539864685273637,0.0042898646852736365,-0.02536267358124511,0.014928816095618913,0.011720573249346389,0.007049986740895843,0.023762848873358253,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,0.8524590163934426,0.1774193548387097
20260914,unrestricted,beam_ppi,kidney_lineage,24,ATM|LAMA4|NMT2|SMARCA4|TP53,,5,0.005539864685273637,0.0042898646852736365,-0.016271539530236856,0.01516799794807433,0.011048429467600096,0.009325364168677328,0.02200126065778348,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260914,unrestricted,beam_ppi,rcc,20,ATM|LAMA4|NMT2|SMARCA4|TP53,,5,0.005539864685273637,0.0042898646852736365,-0.024839647742355142,0.01460447995262637,0.010115578836831007,0.007569594357433688,0.021819753427690984,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260914,unrestricted,beam_ppi,ccrcc,12,ATM|LAMA4|NMT2|SMARCA4|TP53,,5,0.005539864685273637,0.0042898646852736365,-0.02536267358124511,0.014928816095618913,0.011720573249346389,0.006925767201654131,0.024105739861152928,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,0.8524590163934426,0.1774193548387097
20260914,tln1_seeded,frequency_ppi,kidney_lineage,24,TLN1,,1,0.00040693318055243455,0.00015693318055243454,-0.028719846345934164,0.0027196911323770223,0.002546127015033761,0.0008915856474865771,0.004935389273506791,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260914,tln1_seeded,frequency_ppi,rcc,20,TLN1,,1,0.00040693318055243455,0.00015693318055243454,-0.03660230326842884,0.002841824426552675,0.0026432996908072326,0.0006955377295536127,0.0055150016624709725,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260914,tln1_seeded,frequency_ppi,ccrcc,12,TLN1,,1,0.00040693318055243455,0.00015693318055243454,-0.036410792385674906,0.003880697291189117,0.0036166460366791053,0.0007720074193864141,0.008237454839823074,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,1.0,
20260914,tln1_seeded,static_cv_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.012450655467659999,0.018988882010651187,0.01513445204205488,0.012999406432765174,0.02552768834425614,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260914,tln1_seeded,static_cv_ppi,rcc,20,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.0213399068235276,0.018104220871453913,0.014209463324155847,0.010838143815406558,0.02586516153579863,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260914,tln1_seeded,static_cv_ppi,ccrcc,12,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.021263879823891996,0.019027609852972027,0.015385150726524799,0.008724142252316124,0.029208917988430085,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,0.99,0.014925373134328358
20260914,tln1_seeded,greedy_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.012450655467659999,0.018988882010651187,0.01513445204205488,0.012848293229865396,0.025420783882836914,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260914,tln1_seeded,greedy_ppi,rcc,20,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.0213399068235276,0.018104220871453913,0.014209463324155847,0.01079762828866549,0.02584296551776145,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260914,tln1_seeded,greedy_ppi,ccrcc,12,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.021263879823891996,0.019027609852972027,0.015385150726524799,0.009202305343884444,0.029697660645133885,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,0.99,0.014925373134328358
20260914,tln1_seeded,beam_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.012450655467659999,0.018988882010651187,0.01513445204205488,0.012975641230090198,0.025341370096655148,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260914,tln1_seeded,beam_ppi,rcc,20,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.0213399068235276,0.018104220871453913,0.014209463324155847,0.010776984506214622,0.025367517117506278,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260914,tln1_seeded,beam_ppi,ccrcc,12,AJUBA|CTNNA1|DSC3|TLN1|TP53,CHUK|CTNNB1|PKD1,8,0.005784109205632468,0.0037841092056324676,-0.021263879823891996,0.019027609852972027,0.015385150726524799,0.008622585479007407,0.028960122118011754,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,0.99,0.014925373134328358
20260915,unrestricted,frequency_ppi,kidney_lineage,24,DSP|DST,COL17A1,3,0.0019103263896276825,0.0011603263896276825,-0.02829820056231447,0.0031413369159967175,0.0031936494791557912,0.00119936397137815,0.005188722937179901,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260915,unrestricted,frequency_ppi,rcc,20,DSP|DST,COL17A1,3,0.0019103263896276825,0.0011603263896276825,-0.03581569981035981,0.003628427884621699,0.0036889729966278484,0.0013308935100381607,0.0060930919022700895,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260915,unrestricted,frequency_ppi,ccrcc,12,DSP|DST,COL17A1,3,0.0019103263896276825,0.0011603263896276825,-0.03577553630839092,0.004515953368473102,0.004629165280965797,0.0006100086263746045,0.008374251088643649,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,0.7,0.30845771144278605
20260915,unrestricted,static_cv_ppi,kidney_lineage,24,ARID1A|ATM|LAMA4|MECOM|SMARCA4|TP53,CREBBP,7,0.005799027613758766,0.004049027613758766,-0.01932559354218255,0.012113943936128635,0.007849474686216995,0.005396341183651039,0.019012175955769078,6,200,0.010584614642175416,0.0019015827639686348,0.017541951756957427,,
20260915,unrestricted,static_cv_ppi,rcc,20,ARID1A|ATM|LAMA4|MECOM|SMARCA4|TP53,CREBBP,7,0.005799027613758766,0.004049027613758766,-0.028186558369989845,0.011257569324991668,0.006558333454002696,0.00337949767676274,0.019069397084753463,6,200,0.010584614642175416,0.0019015827639686348,0.017541951756957427,,
20260915,unrestricted,static_cv_ppi,ccrcc,12,ARID1A|ATM|LAMA4|MECOM|SMARCA4|TP53,CREBBP,7,0.005799027613758766,0.004049027613758766,-0.02944389580376705,0.010847593873096972,0.00775273506564389,0.0016531587174300896,0.020251199071689784,6,200,0.010584614642175416,0.0019015827639686348,0.017541951756957427,0.52,0.48258706467661694
20260915,unrestricted,greedy_ppi,kidney_lineage,24,ARID1A|ATM|LAMA4|SMARCA4|TP53,,5,0.005351659314420406,0.004101659314420406,-0.019098504258398874,0.012341033219912312,0.00777904500524218,0.005839211146921932,0.01896245959930035,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260915,unrestricted,greedy_ppi,rcc,20,ARID1A|ATM|LAMA4|SMARCA4|TP53,,5,0.005351659314420406,0.004101659314420406,-0.02696034298907679,0.012483784705904721,0.00738533859939583,0.00486829747456481,0.0197870452804987,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260915,unrestricted,greedy_ppi,ccrcc,12,ARID1A|ATM|LAMA4|SMARCA4|TP53,,5,0.005351659314420406,0.004101659314420406,-0.029128113969060898,0.011163375707803125,0.007406908671730772,0.0018465416149170855,0.020843327013724863,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,0.5245901639344263,0.5
20260915,unrestricted,beam_ppi,kidney_lineage,24,ARID1A|ATM|LAMA4|SMARCA4|TP53,,5,0.005351659314420406,0.004101659314420406,-0.019098504258398874,0.012341033219912312,0.00777904500524218,0.005686111351685646,0.01886337433146199,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260915,unrestricted,beam_ppi,rcc,20,ARID1A|ATM|LAMA4|SMARCA4|TP53,,5,0.005351659314420406,0.004101659314420406,-0.02696034298907679,0.012483784705904721,0.00738533859939583,0.004942584617823587,0.02016752671811978,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,,
20260915,unrestricted,beam_ppi,ccrcc,12,ARID1A|ATM|LAMA4|SMARCA4|TP53,,5,0.005351659314420406,0.004101659314420406,-0.029128113969060898,0.011163375707803125,0.007406908671730772,0.0017844592037982645,0.021195409762318453,5,61,0.010957991794864785,0.001778809302117601,0.01622364061894399,0.5245901639344263,0.5
20260915,tln1_seeded,frequency_ppi,kidney_lineage,24,TLN1,,1,0.0003144960472956228,6.449604729562281e-05,-0.028719846345934164,0.0027196911323770223,0.002546127015033761,0.0009066646153719064,0.004878608310943184,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260915,tln1_seeded,frequency_ppi,rcc,20,TLN1,,1,0.0003144960472956228,6.449604729562281e-05,-0.03660230326842884,0.002841824426552675,0.0026432996908072326,0.0006675956561084586,0.005538589618024159,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,,
20260915,tln1_seeded,frequency_ppi,ccrcc,12,TLN1,,1,0.0003144960472956228,6.449604729562281e-05,-0.036410792385674906,0.003880697291189117,0.0036166460366791053,0.0007193052844627882,0.008233515715234986,1,1,0.003880697291189117,0.003880697291189117,0.003880697291189117,1.0,
